,Province_State,Country_Region,Confirmed,Deaths,Recovered,Active,Latitude,Longitude,FIPS,Admin2
53001,Virginia,US,12.0,0.0,0.0,0.0,37.50694406,-76.99828634,51127.0,New Kent
53002,Connecticut,US,65.0,4.0,0.0,0.0,41.48896435,-72.10430976,9011.0,New London
53003,Missouri,US,2.0,0.0,0.0,0.0,36.59666326,-89.66070007,29143.0,New Madrid
53004,New York,US,72181.0,3485.0,0.0,0.0,40.76727260000001,-73.97152637,36061.0,New York City
53005,Michigan,US,2.0,0.0,0.0,0.0,43.554374,-85.80070107,26123.0,Newaygo
53006,South Carolina,US,7.0,0.0,0.0,0.0,34.28629098,-81.59935761,45071.0,Newberry
53007,Rhode Island,US,42.0,0.0,0.0,0.0,41.5642026,-71.26569799,44005.0,Newport
53008,Virginia,US,54.0,1.0,0.0,0.0,37.08166899,-76.51754109,51700.0,Newport News
53009,Arkansas,US,1.0,0.0,0.0,0.0,35.91947491,-93.21612969,5101.0,Newton
53010,Georgia,US,62.0,2.0,0.0,0.0,33.55514538,-83.84547140000002,13217.0,Newton
53011,Indiana,US,4.0,0.0,0.0,0.0,40.95610449,-87.39635768,18111.0,Newton
53012,Mississippi,US,7.0,0.0,0.0,0.0,32.40021118,-89.11843336,28101.0,Newton
53013,Missouri,US,6.0,0.0,0.0,0.0,36.90519407,-94.3394104,29145.0,Newton
53014,Texas,US,1.0,0.0,0.0,0.0,30.78548982,-93.74408813,48351.0,Newton
53015,Idaho,US,13.0,2.0,0.0,0.0,46.32638236,-116.7500975,16069.0,Nez Perce
53016,New York,US,120.0,0.0,0.0,0.0,43.19898042,-78.74777412,36063.0,Niagara
53017,Kentucky,US,1.0,0.0,0.0,0.0,38.33342292,-84.01889177,21181.0,Nicholas
53018,Minnesota,US,4.0,0.0,0.0,0.0,44.35291112,-94.24710352,27103.0,Nicollet
53019,Indiana,US,11.0,1.0,0.0,0.0,41.39672484,-85.41966713,18113.0,Noble
53020,Oklahoma,US,6.0,0.0,0.0,0.0,36.38953329,-97.22928674,40103.0,Noble
53021,Missouri,US,2.0,0.0,0.0,0.0,40.36079813,-94.88133008,29147.0,Nodaway
53022,Massachusetts,US,1382.0,29.0,0.0,0.0,42.16073095,-71.20530408,25021.0,Norfolk
53023,Virginia,US,60.0,0.0,0.0,0.0,36.89934014,-76.26420872,51710.0,Norfolk
53024,North Carolina,US,46.0,1.0,0.0,0.0,36.41736238,-77.39769443,37131.0,Northampton
53025,Pennsylvania,US,716.0,12.0,0.0,0.0,40.75182733,-75.30471829,42095.0,Northampton
53026,Virginia,US,2.0,0.0,0.0,0.0,37.34062933,-75.87751591,51131.0,Northampton
53027,Pennsylvania,US,15.0,0.0,0.0,0.0,40.84785433,-76.70798222,42097.0,Northumberland
53028,Virginia,US,3.0,0.0,0.0,0.0,37.89202088,-76.41949732,51133.0,Northumberland
53029,Virginia,US,0.0,0.0,0.0,0.0,36.93357076,-82.62750411,51720.0,Norton
53030,Virginia,US,1.0,0.0,0.0,0.0,37.1435975,-78.05065922,51135.0,Nottoway
53031,Oklahoma,US,9.0,0.0,0.0,0.0,36.79843529,-95.61902331,40105.0,Nowata
53032,Mississippi,US,5.0,0.0,0.0,0.0,33.11009499,-88.56949061,28103.0,Noxubee
53033,Texas,US,59.0,0.0,0.0,0.0,27.736286,-97.5433285,48355.0,Nueces
53034,Nevada,US,7.0,0.0,0.0,0.0,38.04264256,-116.4722702,32023.0,Nye
53035,Iowa,US,3.0,0.0,0.0,0.0,43.08310673,-95.62474482,19141.0,O'Brien
53036,Michigan,US,3380.0,185.0,0.0,0.0,42.66090111,-83.38595416,26125.0,Oakland
53037,Tennessee,US,2.0,1.0,0.0,0.0,36.35732446,-89.14921589,47131.0,Obion
53038,New Jersey,US,2374.0,71.0,0.0,0.0,39.8895449,-74.28089251,34029.0,Ocean
53039,Michigan,US,3.0,0.0,0.0,0.0,43.64124435,-86.26726673,26127.0,Oceana
53040,Georgia,US,24.0,0.0,0.0,0.0,33.83749973,-83.43679568,13219.0,Oconee
53041,South Carolina,US,8.0,0.0,0.0,0.0,34.75225169,-83.06742317,45073.0,Oconee
53042,Wisconsin,US,1.0,0.0,0.0,0.0,45.02715345,-88.26807503,55083.0,Oconto
53043,Michigan,US,3.0,0.0,0.0,0.0,44.33481032,-84.12725175,26129.0,Ogemaw
53044,Illinois,US,7.0,0.0,0.0,0.0,42.04165196,-89.32184679,17141.0,Ogle
53045,Georgia,US,1.0,1.0,0.0,0.0,33.878629600000004,-83.08278123,13221.0,Oglethorpe
53046,Indiana,US,1.0,0.0,0.0,0.0,38.955305,-84.96515993,18115.0,Ohio
53047,Kentucky,US,1.0,0.0,0.0,0.0,37.47751843,-86.85368087,21183.0,Ohio
53048,West Virginia,US,15.0,0.0,0.0,0.0,40.0955451,-80.62203992,54069.0,Ohio
53049,Florida,US,65.0,1.0,0.0,0.0,30.69143028,-86.59267105,12091.0,Okaloosa
53050,Washington,US,9.0,0.0,0.0,0.0,48.54855019,-119.7387224,53047.0,Okanogan
53051,Florida,US,3.0,0.0,0.0,0.0,27.386336199999995,-80.88944347,12093.0,Okeechobee
53052,Oklahoma,US,279.0,11.0,0.0,0.0,35.55140095,-97.40716948,40109.0,Oklahoma
53053,Oklahoma,US,11.0,0.0,0.0,0.0,35.64661916,-95.96432828,40111.0,Okmulgee
53054,Mississippi,US,27.0,0.0,0.0,0.0,33.42491685,-88.87905132,28105.0,Oktibbeha
53055,Kentucky,US,7.0,0.0,0.0,0.0,38.39791089,-85.448222,21185.0,Oldham
53056,Texas,US,2.0,1.0,0.0,0.0,35.40425596,-102.6027606,48359.0,Oldham
53057,North Dakota,US,1.0,0.0,0.0,0.0,47.11530482,-101.3406158,38065.0,Oliver
53058,Minnesota,US,96.0,2.0,0.0,0.0,44.00374114,-92.40209944,27109.0,Olmsted
53059,New York,US,100.0,2.0,0.0,0.0,43.24375382,-75.43710392,36065.0,Oneida
53060,Wisconsin,US,3.0,0.0,0.0,0.0,45.70677897,-89.51944105,55085.0,Oneida
53061,New York,US,377.0,5.0,0.0,0.0,43.00491923,-76.19971155,36067.0,Onondaga
53062,North Carolina,US,21.0,1.0,0.0,0.0,34.72607366,-77.42908179,37133.0,Onslow
53063,New York,US,32.0,0.0,0.0,0.0,42.85145728,-77.30874425,36069.0,Ontario
53064,Michigan,US,1.0,0.0,0.0,0.0,46.665226200000006,-89.31390481,26131.0,Ontonagon
53065,California,US,882.0,14.0,0.0,0.0,33.70147516,-117.76459979999998,6059.0,Orange
53066,Florida,US,744.0,8.0,0.0,0.0,28.51367621,-81.31799498,12095.0,Orange
53067,Indiana,US,9.0,2.0,0.0,0.0,38.54118920000001,-86.49523093,18117.0,Orange
53068,New York,US,3533.0,76.0,0.0,0.0,41.40337468,-74.30240757,36071.0,Orange
53069,North Carolina,US,67.0,0.0,0.0,0.0,36.06092947,-79.12167935,37135.0,Orange
53070,Texas,US,22.0,0.0,0.0,0.0,30.11879481,-93.89412775,48361.0,Orange
53071,Vermont,US,4.0,0.0,0.0,0.0,44.00470222,-72.37640104,50017.0,Orange
53072,Virginia,US,5.0,0.0,0.0,0.0,38.24530219,-78.01560400000002,51137.0,Orange
53073,South Carolina,US,28.0,0.0,0.0,0.0,33.4391073,-80.79886287,45075.0,Orangeburg
53074,Louisiana,US,4565.0,171.0,0.0,0.0,30.06971951,-89.92660315,22071.0,Orleans
53075,New York,US,13.0,0.0,0.0,0.0,43.2516977,-78.2320066,36073.0,Orleans
53076,Vermont,US,8.0,0.0,0.0,0.0,44.82964024,-72.24562697,50019.0,Orleans
53077,Kansas,US,3.0,0.0,0.0,0.0,38.65235984,-95.72707998,20139.0,Osage
53078,Missouri,US,3.0,0.0,0.0,0.0,38.46036182,-91.8613635,29151.0,Osage
53079,Oklahoma,US,31.0,3.0,0.0,0.0,36.62888819,-96.39635704,40113.0,Osage
53080,Kansas,US,2.0,0.0,0.0,0.0,39.3503437,-98.76753828,20141.0,Osborne
53081,Florida,US,239.0,4.0,0.0,0.0,28.06312234,-81.14882926,12097.0,Osceola
53082,Michigan,US,3.0,0.0,0.0,0.0,43.98992088,-85.32566756,26133.0,Osceola
53083,Michigan,US,2.0,0.0,0.0,0.0,44.68192279,-84.12939244,26135.0,Oscoda
53084,New York,US,34.0,0.0,0.0,0.0,43.42778894,-76.14635194,36075.0,Oswego
53085,Colorado,US,4.0,0.0,0.0,0.0,37.9014485,-103.7173385,8089.0,Otero
53086,New Mexico,US,3.0,0.0,0.0,0.0,32.61348406,-105.7417604,35035.0,Otero
53087,Nebraska,US,1.0,0.0,0.0,0.0,40.64843556,-96.13374142,31131.0,Otoe
53088,Michigan,US,26.0,2.0,0.0,0.0,45.02085831,-84.59898295,26137.0,Otsego
53089,New York,US,29.0,1.0,0.0,0.0,42.63492579,-75.03151402,36077.0,Otsego
53090,Kansas,US,3.0,0.0,0.0,0.0,39.13237408,-97.65020313,20143.0,Ottawa
53091,Michigan,US,44.0,0.0,0.0,0.0,42.95996803,-85.9969107,26139.0,Ottawa
53092,Ohio,US,5.0,0.0,0.0,0.0,41.53781826,-83.0940185,39123.0,Ottawa
53093,Oklahoma,US,12.0,0.0,0.0,0.0,36.83532655,-94.81011909,40115.0,Ottawa
53094,Minnesota,US,2.0,0.0,0.0,0.0,46.40846929,-95.70835255,27111.0,Otter Tail
53095,Arkansas,US,1.0,0.0,0.0,0.0,33.58839816,-92.87795984,5103.0,Ouachita
53096,Louisiana,US,230.0,1.0,0.0,0.0,32.47645559,-92.15704172,22073.0,Ouachita
53097,Colorado,US,2.0,0.0,0.0,0.0,38.14717457,-107.7675136,8091.0,Ouray
53098,Colorado,US,0.0,1.0,0.0,0.0,,,80008.0,Out of CO
53099,Hawaii,US,2.0,0.0,0.0,0.0,,,80015.0,Out of HI
53100,Michigan,US,91.0,1.0,0.0,0.0,,,,Out of MI
53101,Oklahoma,US,2.0,0.0,0.0,0.0,,,80040.0,Out of OK
53102,Tennessee,US,290.0,1.0,0.0,0.0,,,,Out of TN
53103,Wisconsin,US,22.0,1.0,0.0,0.0,44.41578887,-88.46565023,55087.0,Outagamie
53104,Tennessee,US,4.0,0.0,0.0,0.0,36.34117832,-85.28989535,47133.0,Overton
53105,Indiana,US,15.0,0.0,0.0,0.0,39.31145587,-86.83900724,18119.0,Owen
53106,Idaho,US,2.0,0.0,0.0,0.0,42.58016894,-116.1693871,16073.0,Owyhee
53107,Maine,US,11.0,0.0,0.0,0.0,44.49952995,-70.75682123,23017.0,Oxford
53108,Wisconsin,US,62.0,6.0,0.0,0.0,43.38352225,-87.94625009,55089.0,Ozaukee
53109,Iowa,US,3.0,0.0,0.0,0.0,40.7393172,-95.1497813,19145.0,Page
53110,Virginia,US,2.0,0.0,0.0,0.0,38.61807452,-78.48797204,51139.0,Page
53111,Florida,US,1069.0,49.0,0.0,0.0,26.64676272,-80.46536002,12099.0,Palm Beach
53112,Texas,US,1.0,0.0,0.0,0.0,32.75310985,-98.31319001,48363.0,Palo Pinto
53113,North Carolina,US,3.0,0.0,0.0,0.0,35.15253315,-76.66559823,37137.0,Pamlico
53114,Mississippi,US,17.0,1.0,0.0,0.0,34.36398677,-89.95064249,28107.0,Panola
53115,Texas,US,4.0,1.0,0.0,0.0,32.163959600000005,-94.30552481,48365.0,Panola
53116,Colorado,US,5.0,0.0,0.0,0.0,39.120926,-105.7182065,8093.0,Park
53117,Montana,US,6.0,0.0,0.0,0.0,45.48965095,-110.52643940000002,30067.0,Park
53118,Wyoming,US,1.0,0.0,0.0,0.0,44.52157546,-109.5852825,56029.0,Park
53119,Indiana,US,5.0,0.0,0.0,0.0,39.77202286,-87.20375833,18121.0,Parke
53120,Texas,US,6.0,0.0,0.0,0.0,32.77757172,-97.80500621,48367.0,Parker
53121,Florida,US,110.0,2.0,0.0,0.0,28.30810945,-82.40227529,12101.0,Pasco
53122,North Carolina,US,8.0,0.0,0.0,0.0,36.26723798,-76.25134778,37139.0,Pasquotank
53123,New Jersey,US,3756.0,53.0,0.0,0.0,41.03238628,-74.29954144,34031.0,Passaic
53124,Virginia,US,0.0,0.0,0.0,0.0,36.6801638,-80.2865648,51141.0,Patrick
53125,Georgia,US,54.0,0.0,0.0,0.0,33.91969522,-84.86848792,13223.0,Paulding
53126,Ohio,US,1.0,0.0,0.0,0.0,41.11676341,-84.5801017,39125.0,Paulding
53127,Oklahoma,US,22.0,1.0,0.0,0.0,36.31743373,-96.7033176,40117.0,Pawnee
53128,Idaho,US,6.0,0.0,0.0,0.0,44.00545243,-116.7647695,16075.0,Payette
53129,Oklahoma,US,21.0,0.0,0.0,0.0,36.07695283,-96.97584944,40119.0,Payne
53130,Georgia,US,15.0,2.0,0.0,0.0,32.56934316,-83.82937,13225.0,Peach
53131,Mississippi,US,52.0,2.0,0.0,0.0,30.77090935,-89.58677275,28109.0,Pearl River
53132,Texas,US,1.0,0.0,0.0,0.0,30.78097267,-102.7241261,48371.0,Pecos
53133,Missouri,US,3.0,0.0,0.0,0.0,36.2130572,-89.78742322,29155.0,Pemiscot
53134,Washington,US,1.0,0.0,0.0,0.0,48.53234021,-117.2741804,53051.0,Pend Oreille
53135,North Carolina,US,2.0,0.0,0.0,0.0,34.52265624,-77.90352133,37141.0,Pender
53136,Kentucky,US,2.0,0.0,0.0,0.0,38.69607718,-84.35599463,21191.0,Pendleton
53137,West Virginia,US,1.0,0.0,0.0,0.0,38.68314479,-79.35084086,54071.0,Pendleton
53138,South Dakota,US,6.0,1.0,0.0,0.0,44.0025835,-102.8240777,46103.0,Pennington
53139,Maine,US,25.0,0.0,0.0,0.0,45.40194593,-68.65020455,23019.0,Penobscot
53140,Illinois,US,12.0,1.0,0.0,0.0,40.78702156,-89.76078901,17143.0,Peoria
53141,Wisconsin,US,0.0,0.0,0.0,0.0,44.58307413,-91.99949611,55091.0,Pepin
53142,North Carolina,US,2.0,0.0,0.0,0.0,36.17847453,-76.40603143,37143.0,Perquimans
53143,Alabama,US,1.0,0.0,0.0,0.0,32.64048341,-87.29770589,1105.0,Perry
53144,Arkansas,US,1.0,0.0,0.0,0.0,34.9459153,-92.94372564,5105.0,Perry
53145,Kentucky,US,3.0,0.0,0.0,0.0,37.25023553,-83.22922731,21193.0,Perry
53146,Mississippi,US,14.0,1.0,0.0,0.0,31.17161885,-88.99281835,28111.0,Perry
53147,Missouri,US,28.0,0.0,0.0,0.0,37.70660776,-89.82741088,29157.0,Perry
53148,Ohio,US,4.0,0.0,0.0,0.0,39.73508655,-82.23804971,39127.0,Perry
53149,Pennsylvania,US,5.0,1.0,0.0,0.0,40.40206612,-77.26297447,42099.0,Perry
53150,Tennessee,US,3.0,0.0,0.0,0.0,35.63708728,-87.86139634,47135.0,Perry
53151,North Carolina,US,6.0,0.0,0.0,0.0,36.38989032,-78.97217358,37145.0,Person
53152,Alaska,US,2.0,0.0,0.0,0.0,57.13978948,-132.9540995,2195.0,Petersburg
53153,Virginia,US,10.0,0.0,0.0,0.0,37.20530399,-77.39368102,51730.0,Petersburg
53154,Missouri,US,2.0,0.0,0.0,0.0,38.72798918,-93.28471706,29159.0,Pettis
53155,Missouri,US,1.0,0.0,0.0,0.0,37.87736118,-91.79351727,29161.0,Phelps
53156,Nebraska,US,1.0,0.0,0.0,0.0,40.51156033,-99.41461667,31137.0,Phelps
53157,Pennsylvania,US,3728.0,45.0,0.0,0.0,40.00338507,-75.1379271,42101.0,Philadelphia
53158,Arkansas,US,1.0,0.0,0.0,0.0,34.43268455,-90.84800154,5107.0,Phillips
53159,Colorado,US,3.0,0.0,0.0,0.0,40.59414277,-102.3577703,8095.0,Phillips
53160,Illinois,US,3.0,0.0,0.0,0.0,40.01360584,-88.59319339,17147.0,Piatt
53161,Ohio,US,29.0,0.0,0.0,0.0,39.64170392,-83.0243386,39129.0,Pickaway
53162,Alabama,US,12.0,0.0,0.0,0.0,33.28094866,-88.08818103,1107.0,Pickens
53163,Georgia,US,9.0,2.0,0.0,0.0,34.46589159,-84.46406611,13227.0,Pickens
53164,South Carolina,US,20.0,0.0,0.0,0.0,34.88807695,-82.72791551,45077.0,Pickens
53165,Tennessee,US,0.0,0.0,0.0,0.0,36.55606529,-85.07763299999998,47137.0,Pickett
53166,Georgia,US,21.0,0.0,0.0,0.0,31.35928155,-82.21598442,13229.0,Pierce
53167,North Dakota,US,2.0,0.0,0.0,0.0,48.24977025,-99.96407787,38069.0,Pierce
53168,Washington,US,717.0,12.0,0.0,0.0,47.03892768,-122.1405958,53053.0,Pierce
53169,Wisconsin,US,7.0,0.0,0.0,0.0,44.71850291,-92.4224416,55093.0,Pierce
53170,Alabama,US,14.0,0.0,0.0,0.0,31.80396383,-85.9408295,1109.0,Pike
53171,Arkansas,US,1.0,0.0,0.0,0.0,34.16250414,-93.65789349,5109.0,Pike
53172,Georgia,US,9.0,0.0,0.0,0.0,33.09310242,-84.38790389,13231.0,Pike
53173,Illinois,US,1.0,0.0,0.0,0.0,39.62265059,-90.8877017,17149.0,Pike
53174,Kentucky,US,1.0,0.0,0.0,0.0,37.47088263,-82.39487445,21195.0,Pike
53175,Mississippi,US,28.0,0.0,0.0,0.0,31.17507789,-90.40392572,28113.0,Pike
53176,Missouri,US,2.0,0.0,0.0,0.0,39.34310674,-91.16980779,29163.0,Pike
53177,Ohio,US,1.0,0.0,0.0,0.0,39.07634001,-83.06769584,39131.0,Pike
53178,Pennsylvania,US,125.0,2.0,0.0,0.0,41.33155042,-75.03208106,42103.0,Pike
53179,Arizona,US,415.0,13.0,0.0,0.0,32.0971334,-111.7890033,4019.0,Pima
53180,Arizona,US,106.0,0.0,0.0,0.0,32.90525627,-111.3449483,4021.0,Pinal
53181,Florida,US,362.0,8.0,0.0,0.0,27.93130349,-82.72239666,12103.0,Pinellas
53182,Minnesota,US,1.0,0.0,0.0,0.0,44.02301619,-96.25841142,27117.0,Pipestone
53183,Colorado,US,39.0,2.0,0.0,0.0,39.21720112,-106.9310027,8097.0,Pitkin
53184,North Carolina,US,36.0,0.0,0.0,0.0,35.59535426,-77.37353178,37147.0,Pitt
53185,Oklahoma,US,6.0,0.0,0.0,0.0,34.92065823,-95.7513432,40121.0,Pittsburg
53186,Virginia,US,3.0,0.0,0.0,0.0,36.81980341,-79.39731264,51143.0,Pittsylvania
53187,California,US,106.0,3.0,0.0,0.0,39.06167234,-120.7240569,6061.0,Placer
53188,Louisiana,US,100.0,6.0,0.0,0.0,29.42245447,-89.60322085,22075.0,Plaquemines
53189,Missouri,US,17.0,0.0,0.0,0.0,39.38154439,-94.77068479,29165.0,Platte
53190,Nebraska,US,5.0,0.0,0.0,0.0,41.57246836,-97.52144359,31141.0,Platte
53191,West Virginia,US,1.0,0.0,0.0,0.0,39.37091679,-81.16771771,54073.0,Pleasants
53192,California,US,3.0,0.0,0.0,0.0,40.00355989,-120.8395236,6063.0,Plumas
53193,Iowa,US,4.0,0.0,0.0,0.0,42.737633,-96.21366621,19149.0,Plymouth
53194,Massachusetts,US,1067.0,15.0,0.0,0.0,41.94070556,-70.80802823,25023.0,Plymouth
53195,Arkansas,US,5.0,0.0,0.0,0.0,35.57433534,-90.66268713,5111.0,Poinsett
53196,Louisiana,US,24.0,0.0,0.0,0.0,30.71409502,-91.60209535,22077.0,Pointe Coupee
53197,Arkansas,US,5.0,0.0,0.0,0.0,34.48254879,-94.22728802,5113.0,Polk
53198,Florida,US,176.0,4.0,0.0,0.0,27.95027105,-81.69732947,12105.0,Polk
53199,Georgia,US,20.0,0.0,0.0,0.0,34.00267074,-85.18677781,13233.0,Polk
53200,Iowa,US,125.0,4.0,0.0,0.0,41.68679484,-93.57767461,19153.0,Polk
53201,Minnesota,US,1.0,0.0,0.0,0.0,47.77372465,-96.40134647,27119.0,Polk
53202,North Carolina,US,8.0,0.0,0.0,0.0,35.27820615,-82.16812354,37149.0,Polk
53203,Oregon,US,24.0,1.0,0.0,0.0,44.90322804,-123.4128888,41053.0,Polk
53204,Tennessee,US,3.0,0.0,0.0,0.0,35.12245443,-84.52075859,47139.0,Polk
53205,Texas,US,8.0,0.0,0.0,0.0,30.79472531,-94.8276624,48373.0,Polk
53206,Mississippi,US,12.0,1.0,0.0,0.0,34.226046000000004,-89.03636807,28115.0,Pontotoc
53207,Oklahoma,US,8.0,0.0,0.0,0.0,34.72959848,-96.68337199,40123.0,Pontotoc
53208,Arkansas,US,13.0,0.0,0.0,0.0,35.44871474,-93.03212219,5115.0,Pope
53209,Virginia,US,3.0,0.0,0.0,0.0,37.14259351,-76.35798148,51735.0,Poquoson
53210,Ohio,US,94.0,5.0,0.0,0.0,41.16793482,-81.19735782,39133.0,Portage
53211,Wisconsin,US,3.0,0.0,0.0,0.0,44.47558711,-89.50152965,55097.0,Portage
53212,Indiana,US,79.0,0.0,0.0,0.0,41.45986947,-87.06848888,18127.0,Porter
53213,Virginia,US,27.0,0.0,0.0,0.0,36.85914825,-76.35971629,51740.0,Portsmouth
53214,Indiana,US,5.0,0.0,0.0,0.0,38.02097333,-87.86480429,18129.0,Posey
53215,Kansas,US,3.0,0.0,0.0,0.0,39.37925655,-96.34564657,20149.0,Pottawatomie
53216,Oklahoma,US,13.0,1.0,0.0,0.0,35.20614018,-96.94923008,40125.0,Pottawatomie
53217,Iowa,US,8.0,0.0,0.0,0.0,41.33640314,-95.53907776,19155.0,Pottawattamie
53218,Pennsylvania,US,3.0,0.0,0.0,0.0,41.74471626,-77.89559864,42105.0,Potter
53219,Texas,US,40.0,1.0,0.0,0.0,35.40133773,-101.893964,48375.0,Potter
53220,Kentucky,US,1.0,0.0,0.0,0.0,37.83218794,-83.82553961,21197.0,Powell
53221,Iowa,US,6.0,1.0,0.0,0.0,41.68625425,-92.53155731,19157.0,Poweshiek
53222,Virginia,US,4.0,0.0,0.0,0.0,37.55016038,-77.91267882,51145.0,Powhatan
53223,Arkansas,US,1.0,0.0,0.0,0.0,34.83624419,-91.55162157,5117.0,Prairie
53224,Kansas,US,1.0,0.0,0.0,0.0,37.64780729,-98.73922153,20151.0,Pratt
53225,Ohio,US,5.0,0.0,0.0,0.0,39.7420247,-84.64787018,39135.0,Preble
53226,Mississippi,US,10.0,0.0,0.0,0.0,34.61810501,-88.51986294,28117.0,Prentiss
53227,Michigan,US,1.0,0.0,0.0,0.0,45.34018577,-83.91498656,26141.0,Presque Isle
53228,West Virginia,US,4.0,0.0,0.0,0.0,39.46770987,-79.66712803,54077.0,Preston
53229,Virginia,US,3.0,0.0,0.0,0.0,37.22554789,-78.43597949,51147.0,Prince Edward
53230,Virginia,US,18.0,0.0,0.0,0.0,37.18497668,-77.22922187,51149.0,Prince George
53231,Maryland,US,916.0,23.0,0.0,0.0,38.83070039,-76.8496441,24033.0,Prince George's
53232,Virginia,US,193.0,1.0,0.0,0.0,38.70916224,-77.48713689,51153.0,Prince William
53233,Rhode Island,US,538.0,3.0,0.0,0.0,41.87064746,-71.57753536,44007.0,Providence
53234,Colorado,US,42.0,2.0,0.0,0.0,38.17359144,-104.5127437,8101.0,Pueblo
53235,Arkansas,US,161.0,2.0,0.0,0.0,34.77054088,-92.31355101,5119.0,Pulaski
53236,Georgia,US,7.0,0.0,0.0,0.0,32.23334561,-83.47549959999998,13235.0,Pulaski
53237,Kentucky,US,13.0,1.0,0.0,0.0,37.10466131,-84.57629079,21199.0,Pulaski
53238,Missouri,US,11.0,0.0,0.0,0.0,37.82462075,-92.20783203,29169.0,Pulaski
53239,Virginia,US,1.0,0.0,0.0,0.0,37.06474963,-80.71229738,51155.0,Pulaski
53240,Florida,US,19.0,1.0,0.0,0.0,29.60779729,-81.74230285,12107.0,Putnam
53241,Georgia,US,3.0,0.0,0.0,0.0,33.32056115,-83.37552891,13237.0,Putnam
53242,Indiana,US,21.0,1.0,0.0,0.0,39.66437981,-86.84517605,18133.0,Putnam
53243,New York,US,345.0,7.0,0.0,0.0,41.42630093,-73.74965532,36079.0,Putnam
53244,Ohio,US,1.0,0.0,0.0,0.0,41.02094889,-84.1336111,39137.0,Putnam
53245,Tennessee,US,55.0,0.0,0.0,0.0,36.14005459,-85.50646123,47141.0,Putnam
53246,West Virginia,US,8.0,0.0,0.0,0.0,38.50782345,-81.9082131,54079.0,Putnam
53247,Maryland,US,15.0,0.0,0.0,0.0,39.06198912,-76.03530977,24035.0,Queen Anne's
53248,Georgia,US,1.0,0.0,0.0,0.0,31.86728114,-85.01773177,13239.0,Quitman
53249,Mississippi,US,7.0,0.0,0.0,0.0,34.25157572,-90.28908,28119.0,Quitman
53250,Georgia,US,3.0,0.0,0.0,0.0,34.88389445,-83.40304637,13241.0,Rabun
53251,Wisconsin,US,57.0,2.0,0.0,0.0,42.74753117,-88.05941254,55101.0,Racine
53252,Virginia,US,1.0,0.0,0.0,0.0,37.12222899,-80.56027320000003,51750.0,Radford
53253,West Virginia,US,4.0,0.0,0.0,0.0,37.76936795,-81.2456041,54081.0,Raleigh
53254,Missouri,US,1.0,0.0,0.0,0.0,39.52817427,-91.51838643,29173.0,Ralls
53255,Minnesota,US,96.0,3.0,0.0,0.0,45.01625271,-93.09872295,27123.0,Ramsey
53256,North Dakota,US,3.0,0.0,0.0,0.0,48.26886249,-98.72223879,38071.0,Ramsey
53257,Texas,US,36.0,1.0,0.0,0.0,34.96585996,-101.8971322,48381.0,Randall
53258,Alabama,US,12.0,1.0,0.0,0.0,33.29526734,-85.45708831,1111.0,Randolph
53259,Arkansas,US,1.0,0.0,0.0,0.0,36.3415714,-91.02455531,5121.0,Randolph
53260,Georgia,US,24.0,0.0,0.0,0.0,31.76622818,-84.75732369,13243.0,Randolph
53261,Illinois,US,27.0,0.0,0.0,0.0,38.05095369,-89.82512254,17157.0,Randolph
53262,Indiana,US,5.0,1.0,0.0,0.0,40.15734772,-85.01139319,18135.0,Randolph
53263,Missouri,US,7.0,0.0,0.0,0.0,39.44007257,-92.4971374,29175.0,Randolph
53264,North Carolina,US,33.0,1.0,0.0,0.0,35.71015088,-79.80570339,37151.0,Randolph
53265,West Virginia,US,3.0,0.0,0.0,0.0,38.769899,-79.87919615,54083.0,Randolph
53266,Mississippi,US,74.0,1.0,0.0,0.0,32.26469147,-89.94537876,28121.0,Rankin
53267,Louisiana,US,110.0,4.0,0.0,0.0,31.19778499,-92.52997303,22079.0,Rapides
53268,Virginia,US,0.0,0.0,0.0,0.0,38.68295619,-78.15826963,51157.0,Rappahannock
53269,Montana,US,2.0,0.0,0.0,0.0,46.08520862,-114.11891640000002,30081.0,Ravalli
53270,Missouri,US,4.0,0.0,0.0,0.0,39.3537468,-93.98905745,29177.0,Ray
53271,Louisiana,US,2.0,0.0,0.0,0.0,32.09530039,-93.34213308,22081.0,Red River
53272,Minnesota,US,1.0,0.0,0.0,0.0,44.40555844,-95.25207021,27127.0,Redwood
53273,Texas,US,1.0,0.0,0.0,0.0,31.32323325,-103.6903896,48389.0,Reeves
53274,Kansas,US,10.0,0.0,0.0,0.0,37.95230263,-98.08607292,20155.0,Reno
53275,New York,US,74.0,2.0,0.0,0.0,42.71348136,-73.51089874,36083.0,Rensselaer
53276,Minnesota,US,2.0,0.0,0.0,0.0,44.72836381,-94.94553734,27129.0,Renville
53277,Kansas,US,1.0,0.0,0.0,0.0,39.82799632,-97.65036709,20157.0,Republic
53278,Missouri,US,2.0,0.0,0.0,0.0,37.36085952,-90.97009925,29179.0,Reynolds
53279,Tennessee,US,0.0,0.0,0.0,0.0,35.60536161,-84.93076643,47143.0,Rhea
53280,Minnesota,US,4.0,0.0,0.0,0.0,44.3543376,-93.29658715,27131.0,Rice
53281,Louisiana,US,11.0,0.0,0.0,0.0,32.41391005,-91.76634876,22083.0,Richland
53282,Ohio,US,19.0,0.0,0.0,0.0,40.77180308,-82.53799609999999,39139.0,Richland
